[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/itemtable.qZ~2BqRJBV~2BqZPnDGXEfRmI5BB8DE~3D
[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/levelentranceunlock.XzhPK6Xwsm8kK1k1UQU4UA~2BRpUw~3D
[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/levelrewards.0uctyXFAIRzd76J1qCr9epPQsqI~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/officialkolhud.6ZfUF0RIHfgjKmot3EW6mXXMPPY~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/patchoptionalcategorymanager.RdFdvRYU2EdSZLMSBHlmXAruLwg~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/patchoptionalresmanager.JucL0t7YG7bRNKO4FpQPuafi9Vg~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/portalinfo.ymnMtivUrYkayf3f3YEu~2BAID0rE~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/resconfhotupdate.ASX7p~2FTkTerdlDR0P8kUNhIoLDg~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/roomcreaterulehpep.F5iOx~2F2VTDMJkjEA7VvDMP~2FqKXY~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/sceneeditprefab.GW5SRGQqzz2sVsufvmgkRRDCK4Y~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/secondweapontable.JStnHFjIPnqY6dxbwwa~2BDQLgxNE~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/settinghint.PJrDKoXcf858fkcAIN6QSUqnOcA~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/specialcsconfig.qJ2TUSAnFbpxTA1t~2B03OWuu1Y80~3D
[2026-03-29 13:36:33.538][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/styleconfig.a0R4xe~2FZIV3J9wEGodpfBTfiMCA~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/warninghintconfig.WcCmMGfLLZRPBG0T5UQMPWk~2FnkU~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/weaponskin_property.qXKYJa~2Fpa9pX5jdrnUaJpQlUHCQ~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/weaponskin_propertyscore.drLyelSEzhfwjZTUdKSaK~2BRhNN4~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/weapontable.zo4YBbGrM5o3qM2oGUCVrH5H3Pw~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/pvp_alphaisland_training/weaponboxcatagsettings.zppwYfYnrXGBUfx3KkMp7lI0GGw~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/pvp_alphaisland_training/weaponboxsettings.AYQ9BVhcEywNc~2F1pL8N3wArS8ec~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/pvp_pony_cs/gamemodesetting.DnKblLOzjTkCh~2FQLsgNawg1UAWA~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/splitedresconfs/baseresconf.ZUxaee4LSSw7wpSMzg8t0RV~2Fyj0~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/splitedresconfs/partialresconf.gwjVIWNbn4bUC1HcezioxOGxou8~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/splitedresconfs/uiresconf.DbX8NxZV6~2F5p3GHQOndrFR4doeE~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/ugc/ugcassetsstoretype.gBlelEaOEI6h~2FF8hjHhM2VhSfAU~3D
[2026-03-29 13:36:33.539][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/ugc/workshopclotheslibrary.88Vr~2BkAA2z3~2FbLNrSTngQ~2Be5hLM~3D
[2026-03-29 13:36:33.540][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/ugc/blockeditconfig/ugcblockconfig.AR7EU5ytYupjE5iMrGS~2Fmz2rPKk~3D
[2026-03-29 13:36:33.540][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/ugc/blockeditconfig/library/ugcblocklibraryauto.lWEoAdWnTryTCEZOskII60~2BE930~3D
[2026-03-29 13:36:33.540][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/effects/ff_vfx_fastbreaking_treasure_grenadegun_trail.O4g3aGCdLbmbag7RkoGxsmXlMso~3D
[2026-03-29 13:36:33.540][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/ingame/animation/emotes/female_cobra_booyahemote.GHylDbU0FIb7~2F97tyU2YuJvLbEI~3D
[2026-03-29 13:36:33.540][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/ingame/animation/emotes/female_emote_huskydance.l0x0kxgNoW9HA~2F~2F06bb7t5Wt3bM~3D
[2026-03-29 13:36:33.540][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/ingame/animation/emotes/female_emote_memes1.cY6bGPq0~2FDyfbOUOFDkBYZTc~2B~2Bc~3D
